,analysis_sample_rate,artist_7digitalid,artist_familiarity,artist_hotttnesss,artist_id,artist_latitude,artist_location,artist_longitude,artist_mbid,artist_mbtags,artist_mbtags_count,artist_name,artist_playmeid,artist_terms,artist_terms_freq,artist_terms_weight,audio_md5,bars_confidence,bars_start,beats_confidence,beats_start,danceability,duration,end_of_fade_in,energy,key,key_confidence,loudness,mode,mode_confidence,release,release_7digitalid,sections_confidence,sections_start,segments_confidence,segments_loudness_max,segments_loudness_max_time,segments_loudness_start,segments_pitches,segments_start,segments_timbre,similar_artists,song_hotttnesss,song_id,start_of_fade_out,tatums_confidence,tatums_start,tempo,time_signature,time_signature_confidence,title,track_7digitalid,track_id,year,genre
137,22050,7148,0.6610013371011454,0.4468907265493133,b'ARI0PUX1187FB3F215',54.313919999999996,b'Great Britain / UK',-2.23218,b'fc6548d9-cc7e-4311-bd6c-6eba9c0cd06f',"(0,)","(0,)",b'Maxi Priest',61410,"(48,)","(48,)","(48,)",b'b9adb474d85e44ff5c119ec7e2ff35a0',"(309,)","(309,)","(309,)","(309,)",0.0,301.81832,2.5660000000000003,0.0,10,0.6829999999999999,-8.095,0,0.5489999999999999,b'Best Of Maxi Priest',276924,"(8,)","(8,)","(1410,)","(1410,)","(1410,)","(1410,)","(1410, 12)","(1410,)","(1410, 12)","(100,)",0.34580223396532944,b'SORWXUP12A58A79E65',289.332,"(1853,)","(1853,)",61.971000000000004,1,0.397,"b""Groovin' In The Midnight""",3086493,b'TRAAJYX128F4255568',1991,Reggae
138,22050,4549,0.8302522617224859,0.5079658021593736,b'ARYO9BU1187B9ADA88',,b'',,b'169c4c28-858e-497b-81a4-8bc15e0026ea',"(11,)","(11,)",b'Porcupine Tree',9392,"(34,)","(34,)","(34,)",b'9cbac49e24c47caf9e821673101ebb67',"(169,)","(169,)","(847,)","(847,)",0.0,416.80933999999996,0.0,0.0,6,0.644,-7.982,0,0.607,b'Signify (Special Edition)',193554,"(14,)","(14,)","(1441,)","(1441,)","(1441,)","(1441,)","(1441, 12)","(1441,)","(1441, 12)","(100,)",0.8251735403780842,b'SOJEVZW12A8C133988',396.533,"(2541,)","(2541,)",124.04,5,0.82,b'Waiting',2104624,b'TRAAKAS128F4246013',1997,Rock
140,22050,8293,0.8392753929272774,0.5507620846559074,b'AR6XPWV1187B9ADAEB',,"b'Seattle, WA'",,b'67f66c07-6e61-4026-ade5-7e782fad3a5d',"(6,)","(6,)",b'Foo Fighters',631,"(24,)","(24,)","(24,)",b'0783711c85aed310ab5c875dd32509e0',"(72,)","(72,)","(292,)","(292,)",0.0,117.00200000000001,0.0,0.0,7,0.45799999999999996,-5.699,1,0.44,b'In Your Honor',440990,"(5,)","(5,)","(347,)","(347,)","(347,)","(347,)","(347, 12)","(347,)","(347, 12)","(100,)",,b'SODOLVO12B0B80B2F4',114.712,"(584,)","(584,)",152.127,4,0.6509999999999999,b'Hell',4918908,b'TRAAKDF128F92FA302',2005,Rock
141,22050,21239,0.8331785608902065,0.6822631767638205,b'AR6PJ8R1187FB5AD70',,"b'Barranquilla, Colombia'",,b'bf24ca37-25f4-4e34-9aec-460b94364cfc',"(5,)","(5,)",b'Shakira Featuring Wyclef Jean',1424,"(19,)","(19,)","(19,)",b'bb87389eec1ef94e8f25cd363949f441',"(89,)","(89,)","(358,)","(358,)",0.0,217.36444,0.22399999999999998,0.0,10,0.805,-5.152,0,0.688,b'Essential R&B Hit Selection',302176,"(12,)","(12,)","(993,)","(993,)","(993,)","(993,)","(993, 12)","(993,)","(993, 12)","(100,)",0.7373853102276186,b'SOEHWGF12A6D4F8B2B',212.16099999999997,"(1431,)","(1431,)",100.023,4,0.937,"b""Hips Don't Lie (featuring Wyclef Jean)""",3416528,b'TRAAKDG128F42A0ECB',0,Pop
146,22050,291580,0.7111657865776896,0.4668269925271874,b'ARBJSO81187B9BA09B',,b'',,b'3f8a5e5b-c24b-4068-9f1c-afad8829e06b',"(4,)","(4,)",b'Soda Stereo',2146,"(10,)","(10,)","(10,)",b'2cce7fac89f98f1434746420dead0577',"(637,)","(637,)","(637,)","(637,)",0.0,225.12281000000002,0.0,0.0,11,0.0,-3.818,0,0.036000000000000004,b'Gira Me Ver\xc3\xa1s Volver',512234,"(5,)","(5,)","(702,)","(702,)","(702,)","(702,)","(702, 12)","(702,)","(702, 12)","(100,)",,b'SOFBQIA12AB0182219',203.593,"(1274,)","(1274,)",175.421,1,0.0,b'Te Hacen Falta Vitaminas',5683636,b'TRAAKTK128F9343DCC',1984,Rock
159,22050,2199,0.7073356812574015,0.6038764869181625,b'ARYJSY01187B9B7C65',,"b'Locust Ridge, TN'",,b'1d543e07-d0d2-4834-a8db-d65c50c2a856',"(5,)","(5,)",b'Dolly Parton',493,"(11,)","(11,)","(11,)",b'74a6720f987262a284c41e306b2123a4',"(94,)","(94,)","(287,)","(287,)",0.0,155.21913999999998,0.0,0.0,7,0.0,-11.965,0,0.18100000000000002,b'Heaven',474726,"(7,)","(7,)","(393,)","(393,)","(393,)","(393,)","(393, 12)","(393,)","(393, 12)","(100,)",,b'SOEVGMZ12A8C1421B5',147.673,"(287,)","(287,)",114.027,3,1.0,b'Letter To Heaven',5273054,b'TRAALZC128F92E11A6',1971,Country
161,22050,1244,0.8144481104168003,0.6079718095629023,b'ARFVYJI1187B9B8E13',47.603559999999995,"b'Seattle, WA'",-122.32943999999999,b'83b9cbe7-9857-49e2-ab8e-b57b01038103',"(7,)","(7,)",b'Pearl Jam',1252,"(33,)","(33,)","(33,)",b'8a45e57e7de179def87adcd3f6c87876',"(250,)","(250,)","(766,)","(766,)",0.0,428.56444000000005,4.2669999999999995,0.0,4,0.743,-8.402999999999999,0,0.727,b'Pearl Jam',307651,"(15,)","(15,)","(1097,)","(1097,)","(1097,)","(1097,)","(1097, 12)","(1097,)","(1097, 12)","(100,)",0.6593046691644056,b'SOHTWLT12A8C13CFE1',414.69699999999995,"(1531,)","(1531,)",105.994,3,1.0,b'Inside Job',3475412,b'TRAAMES128F42AF068',2006,Rock
166,22050,1915,0.7120989021279718,0.4133939112875,b'AROTIMO1187FB532BF',,b'Compton CA',,b'542f4f08-4d8f-48db-a414-d3a33a62929f',"(0,)","(0,)",b'DJ Quik',7070,"(37,)","(37,)","(37,)",b'7842a4d5d8e2cd36045b7736e6e47e25',"(154,)","(154,)","(619,)","(619,)",0.0,205.58321999999998,0.0,0.0,7,0.025,-6.997999999999999,0,0.312,b'The Best of DJ Quik - Da Finale',528941,"(11,)","(11,)","(958,)","(958,)","(958,)","(958,)","(958, 12)","(958,)","(958, 12)","(100,)",,b'SOSGXRU12AAF3B2B07',202.93099999999998,"(1238,)","(1238,)",181.115,4,0.701,b'Born and Raised In Compton',5845776,b'TRAAMJY128F92F5919',1991,Rap
167,22050,2090,0.6357570221000797,0.3794369722404727,b'AR0X3JJ1187FB3A9A7',,"b'McLellan, FL'",,b'c8d0d74b-80eb-4746-8cea-f5df78b4b90c',"(0,)","(0,)",b'Hank Locklin',16411,"(44,)","(44,)","(44,)",b'a3ad479a5fd961c2122c0c79622ed703',"(76,)","(76,)","(309,)","(309,)",0.0,127.05913999999999,0.322,0.0,2,0.826,-12.772,1,0.9359999999999999,b'RCA Country Legends',293622,"(8,)","(8,)","(535,)","(535,)","(535,)","(535,)","(535, 12)","(535,)","(535, 12)","(100,)",0.4944895175021134,b'SOFRUDU12A8C13A40C',114.72399999999999,"(618,)","(618,)",148.357,4,0.09699999999999999,"b""We're Gonna Go Fishin'""",3301722,b'TRAAMKI128F428537A',0,Country
171,22050,68151,0.7272303154628746,0.4765593789777819,b'ARANOZN1187B9B373E',,"b'Los Angeles, CA'",,b'f035837e-4117-438d-a524-cacf43500e68',"(6,)","(6,)",b'Descendents',38191,"(36,)","(36,)","(36,)",b'3872e798955f1ff5a0bbce25d82cfed1',"(47,)","(47,)","(207,)","(207,)",0.0,140.66893000000002,0.078,0.0,6,0.006,-28.346999999999998,0,0.127,b'Enjoy!',329967,"(7,)","(7,)","(460,)","(460,)","(460,)","(460,)","(460, 12)","(460,)","(460, 12)","(100,)",0.5194485814940588,b'SOAYYDM12AB01817E6',135.285,"(413,)","(413,)",89.495,4,0.614,b'Orgofart',3707502,b'TRAAMPA128F92E7D0D',1986,Punk
172,22050,1390,0.6657283364248289,0.4569405584415782,b'ARHONG11187FB3B120',29.78772,b'katy',-95.82333,b'87684162-ab42-4cfa-bf22-ebe237035f54',"(0,)","(0,)",b'L.A. Guns',7926,"(46,)","(46,)","(46,)",b'a13b20468a62dfffbaafa9e9e7422604',"(110,)","(110,)","(349,)","(349,)",0.0,201.09016,0.0,0.0,5,0.608,-2.8689999999999998,0,0.505,b'A Nite On The Strip - Live',71267,"(6,)","(6,)","(553,)","(553,)","(553,)","(553,)","(553, 12)","(553,)","(553, 12)","(100,)",,b'SORAJXA12A58A7A4C9',201.09,"(700,)","(700,)",102.259,3,1.0,b'Bitch Is Back',746719,b'TRAAMSO128EF348DCC',1988,Rock
179,22050,8580,0.7848203890392526,0.5725833363950456,b'ARF0W6Z1187B9AC325',,b'',,b'7e26cbe1-b8f5-4215-af82-e43d5f8ff308',"(7,)","(7,)",b'Cradle Of Filth',5498,"(21,)","(21,)","(21,)",b'1e290c2cd6c75189aa5e21aa427cf9f2',"(248,)","(248,)","(995,)","(995,)",0.0,321.35791,0.0,0.0,2,0.341,-6.2,0,0.369,b'Bitter Suites to Succubi',179267,"(13,)","(13,)","(835,)","(835,)","(835,)","(835,)","(835, 12)","(835,)","(835, 12)","(100,)",,b'SOFPYXC12A58A7A4B9',312.76099999999997,"(1990,)","(1990,)",193.69299999999998,4,0.617,b'Summer Dying Fast',1937965,b'TRAANLO128F422AE37',1994,Metal
187,22050,9789,0.6820456916342974,0.3734642277637134,b'ARGWIHH1187B9A79B0',,b'',,b'f1ce0a98-fed9-4337-b817-398720ff6bd8',"(6,)","(6,)",b'Test Icicles',-1,"(45,)","(45,)","(45,)",b'6f5252a3b7c382bdcf61d681b5432afb',"(51,)","(51,)","(235,)","(235,)",0.0,190.24934,0.0,0.0,4,0.441,-4.172,0,0.326,b'For Screening Purposes Only',534031,"(8,)","(8,)","(573,)","(573,)","(573,)","(573,)","(573, 12)","(573,)","(573, 12)","(100,)",0.5430528641992896,b'SOLEYPL12A6D4F83CE',185.28900000000002,"(469,)","(469,)",75.031,4,1.0,b'Snowball',5902774,b'TRAAOIN128F9303790',2005,Rock
188,22050,16322,0.6309286076787999,0.4615584519598182,b'AR5MK521187B98E0B8',51.50632,"b'London, England'",-0.12714,b'0796f847-09ca-4526-b17e-44390dd536ba',"(7,)","(7,)",b'Heaven 17',6680,"(46,)","(46,)","(46,)",b'b9dadbe1c29d273387a3e7edb5140cbb',"(160,)","(160,)","(644,)","(644,)",0.0,255.16362999999998,2.67,0.0,7,0.473,-10.755999999999998,1,0.505,b'Endless',23134,"(11,)","(11,)","(1118,)","(1118,)","(1118,)","(1118,)","(1118, 12)","(1118,)","(1118, 12)","(100,)",,b'SOZFCNC12A6D4F76F3',248.33700000000002,"(1287,)","(1287,)",150.83700000000002,4,0.466,"b""(We Don't Need This) Fascist Groove Thang""",241101,b'TRAAOJI128F1458DCD',1981,Rock
201,22050,53,0.6815985531460305,0.5375372013052252,b'ARVML631187B99E90D',,"b'Athens, GA'",,b'127f591a-7e27-4435-92db-0780f219f3a1',"(2,)","(2,)","b""The B-52's""",147,"(37,)","(37,)","(37,)",b'9de7dfd460c6eb5f0dcc4a60a757dc1b',"(134,)","(134,)","(538,)","(538,)",0.0,261.74649,3.489,0.0,0,0.42700000000000005,-9.628,1,0.39799999999999996,"b""The B52's""",53826,"(8,)","(8,)","(1199,)","(1199,)","(1199,)","(1199,)","(1199, 12)","(1199,)","(1199, 12)","(100,)",0.7140465527721864,b'SONRSQW12A6D4F6D1C',250.921,"(1076,)","(1076,)",124.086,4,0.366,b'Wig',561525,b'TRAAPPQ128F14961F5',1986,Rock
203,22050,414,0.7311842304128983,0.5492043838770254,b'ARD3LXU1187B9ABFC5',,b'',,b'e5db18cb-4b1f-496d-a308-548b611090d3',"(10,)","(10,)",b'Sex Pistols',1418,"(9,)","(9,)","(9,)",b'dd59a8c185fbf2de34de11bed741f557',"(129,)","(129,)","(520,)","(520,)",0.0,216.60689,0.177,0.0,9,0.5579999999999999,-3.736,1,0.5329999999999999,b'Punk International',754188,"(12,)","(12,)","(690,)","(690,)","(690,)","(690,)","(690, 12)","(690,)","(690, 12)","(100,)",0.4137398358601097,b'SOMKMPB12A8C1447D0',214.192,"(1040,)","(1040,)",145.518,4,0.675,b'God Save the Queen (Live)',8348795,b'TRAAPSQ12903CAE86A',1988,Punk
205,22050,92633,0.3323308822129398,0.0,b'ARMG6K31187FB55677',,b'',,b'27bdf4e1-6d70-4ebb-86d0-99a76f150714',"(0,)","(0,)",b'Deekline & Wizard',150314,"(21,)","(21,)","(21,)",b'9c2ea0bcf8fdb1b1ae5df12766f03a56',"(135,)","(135,)","(410,)","(410,)",0.0,271.77751,0.0,0.0,0,0.674,-6.947,1,0.556,b'Breaks_ Beats & Blondes',409251,"(13,)","(13,)","(1362,)","(1362,)","(1362,)","(1362,)","(1362, 12)","(1362,)","(1362, 12)","(100,)",0.31956598688286497,b'SOKENJQ12AB017EC8C',267.76099999999997,"(1231,)","(1231,)",90.648,3,1.0,b'Sun Is Shining',4552954,b'TRAAPWD128F931ACD4',2004,Electronic
207,22050,5855,0.6322428511255029,0.4534357911934751,b'ARC6UC81187B989062',40.71455,b'NY - New York City',-74.00712,b'232bb885-d7c6-4463-a694-0830ae3300bc',"(2,)","(2,)",b'Hem',-1,"(43,)","(43,)","(43,)",b'90b5f2d047bcc217bc8a5e61a82e17e2',"(191,)","(191,)","(191,)","(191,)",0.0,133.27628,0.0,0.0,5,0.7829999999999999,-15.735999999999999,1,0.674,b'Peace At Last - EP',603055,"(8,)","(8,)","(280,)","(280,)","(280,)","(280,)","(280, 12)","(280,)","(280, 12)","(100,)",0.3603705827121406,b'SOIKIJC12AC3DFB3D2',117.661,"(381,)","(381,)",89.86,1,0.368,b'Have Yourself A Merry Little Christmas',6698878,b'TRAAQBF12903CF796B',2005,Rock
208,22050,24981,0.9160582384829288,0.5354083792298137,b'ARKZJ301187FB521B2',,b'LDN',,b'6e0c7c0e-cba5-4c2c-a652-38f71ef5785d',"(8,)","(8,)",b'Lily Allen',4702,"(20,)","(20,)","(20,)",b'0d0956a7419bbee27fa80c08b3c73c86',"(170,)","(170,)","(684,)","(684,)",0.0,264.69832,0.0,0.0,9,0.594,-5.871,1,0.509,b'Alright_ Still (Deluxe)',435050,"(9,)","(9,)","(896,)","(896,)","(896,)","(896,)","(896, 12)","(896,)","(896, 12)","(100,)",0.5669884440404037,b'SOFJNQR12A6D4FAE92',251.141,"(684,)","(684,)",156.097,4,1.0,b'U Killed It',4846225,b'TRAAQCK128F92E8C33',2006,Pop
212,22050,7050,0.4580551793630036,0.3717608953947885,b'AR0LVFQ1187B9A84E0',40.71455,b'NY - New York City',-74.00712,b'eb8700f3-bb21-44d4-b340-4eb162c924ee',"(0,)","(0,)",b'Jason Miles',111355,"(22,)","(22,)","(22,)",b'20840834770ea82744d09c9c712fdd9d',"(98,)","(98,)","(396,)","(396,)",0.0,235.80688999999998,0.131,0.0,10,0.391,-9.716000000000001,0,0.316,b'Miles To Miles',150501,"(10,)","(10,)","(1081,)","(1081,)","(1081,)","(1081,)","(1081, 12)","(1081,)","(1081, 12)","(100,)",0.2538347361322313,b'SOMBQEO12A8C135018',235.80700000000002,"(791,)","(791,)",101.03,4,0.58,b'Voices On The Corner',1569838,b'TRAAQFC128F425ED83',0,Jazz
213,22050,82279,0.6180027149087712,0.3494763271978497,b'ARU9KWP1187B98B2A7',,b'',,b'ccd5bf1f-f83d-4e81-86aa-2aff85d5d6c5',"(1,)","(1,)",b'Busdriver',-1,"(38,)","(38,)","(38,)",b'fa4ca7386fc067bd50cc1e992832d7c1',"(123,)","(123,)","(494,)","(494,)",0.0,192.1824,0.27,0.0,6,0.21100000000000002,-6.257999999999999,1,0.363,b'RoadKillOvercoat',105115,"(8,)","(8,)","(916,)","(916,)","(916,)","(916,)","(916, 12)","(916,)","(916, 12)","(100,)",0.5194030457366698,b'SOCQWKZ12A8C13CE4C',192.18200000000002,"(988,)","(988,)",155.03799999999998,4,0.41,b'(Bloody Paw On The) Kill Floor',1086443,b'TRAAQIH128F428BDEA',2007,Rap
219,22050,370381,0.33462887799488394,0.17306799943289988,b'AR87OXB1187FB39E0B',,b'',,b'5fdf95e6-f0ea-4056-8898-8f895de28fb2',"(0,)","(0,)",b'The Willis Brothers',-1,"(17,)","(17,)","(17,)",b'3f6f44d6ba4bbbca5925967c607b2282',"(98,)","(98,)","(299,)","(299,)",0.0,150.64771000000002,0.0,0.0,7,0.804,-9.258,1,0.728,b'Strictly Trucking',816840,"(6,)","(6,)","(666,)","(666,)","(666,)","(666,)","(666, 12)","(666,)","(666, 12)","(100,)",,b'SOKZTUH12AB018B938',144.62,"(599,)","(599,)",121.98299999999999,3,0.852,b'Give Me 40 Acres (To Turn This Rig Around)',9024575,b'TRAAQUF12903CDF4A4',0,Country
225,22050,616,0.9184517888889826,0.8195882822285578,b'ARVG4OK1187B9B6BD3',,b'',,b'95e1ead9-4d31-4808-a7ac-32c3614c116b',"(7,)","(7,)",b'The Killers',1573,"(20,)","(20,)","(20,)",b'8e9c98b99ebdc55f494436a4d5139631',"(178,)","(178,)","(715,)","(715,)",0.0,284.3424,0.20600000000000002,0.0,4,0.49,-6.546,1,0.469,b'Hitzone 49',624887,"(12,)","(12,)","(1155,)","(1155,)","(1155,)","(1155,)","(1155, 12)","(1155,)","(1155, 12)","(100,)",,b'SOGOQGE12AB0182907',267.685,"(1430,)","(1430,)",151.953,4,0.198,b'Spaceman',6937326,b'TRAARHS128F931689D',2008,Rock
233,22050,196832,0.6466185290996221,0.4426520030419225,b'ARSTH0R1187B98951E',,b'',,b'98fb7792-01fa-4ed1-a15d-20077a47210f',"(7,)","(7,)",b'Moonsorrow',-1,"(47,)","(47,)","(47,)",b'26611daeeb71f47753d429ab9d5957d6',"(183,)","(183,)","(734,)","(734,)",0.0,356.49261,0.276,0.0,9,0.764,-4.178,1,0.561,b'Kivenkantaja',312976,"(14,)","(14,)","(817,)","(817,)","(817,)","(817,)","(817, 12)","(817,)","(817, 12)","(100,)",,b'SONCYFS12A8C14261E',356.49300000000005,"(2204,)","(2204,)",124.23700000000001,4,0.0,b'Ukkosenjumalan poika',3540289,b'TRAASIG128F92C3A6B',2001,Rock
235,22050,52369,0.7834580210534935,0.5890867998181334,b'ARCE0H01187B9AF741',,"b'Los Angeles, CA'",,b'3798b104-01cb-484c-a3b0-56adc6399b80',"(10,)","(10,)",b'Rage Against The Machine',1310,"(30,)","(30,)","(30,)",b'cf683c868c04fe49a0e42c23b46303bb',"(470,)","(470,)","(470,)","(470,)",0.0,201.56036,0.0,0.0,9,0.539,-2.069,1,0.379,b'Live at the Grand Olympic Auditorium',282493,"(9,)","(9,)","(539,)","(539,)","(539,)","(539,)","(539, 12)","(539,)","(539, 12)","(100,)",,b'SOXZLDX12A58A7CE52',201.56,"(941,)","(941,)",140.63,1,0.0,b'Kick Out The Jams',3162183,b'TRAASKQ128F4265E04',2000,Rock
241,22050,21632,0.7375404029001575,0.4413555620481791,b'ARTXEZN1187B9B8190',62.19845,b'Sweden',17.55142,b'7ac63de9-e1fc-4d08-8141-fbf975b86098',"(0,)","(0,)",b'Agnes',28100,"(45,)","(45,)","(45,)",b'dbe8209e700beb9c887402d2b23cc83a',"(140,)","(140,)","(563,)","(563,)",0.0,275.06892999999997,0.0,0.0,7,0.727,-4.376,1,0.552,b'I Need You Now',644965,"(9,)","(9,)","(1146,)","(1146,)","(1146,)","(1146,)","(1146, 12)","(1146,)","(1146, 12)","(100,)",,b'SORJOMF12AB0186F78',271.296,"(1125,)","(1125,)",124.009,4,0.9440000000000001,b'I Need You Now',7147433,b'TRAASZE128F93499AE',0,Pop
243,22050,25225,0.7208086974926082,0.4671335192037262,b'ARED2DG1187FB3CB4D',,b'',,b'3829f10b-821e-4c9b-88d8-7bc486637741',"(0,)","(0,)",b'Tantric',-1,"(40,)","(40,)","(40,)",b'37361b45fd6402ee945713a9b4e514bc',"(304,)","(304,)","(304,)","(304,)",0.0,177.24036,0.107,0.0,2,0.7959999999999999,-1.8430000000000002,1,0.732,b'Mind Control',570488,"(5,)","(5,)","(763,)","(763,)","(763,)","(763,)","(763, 12)","(763,)","(763, 12)","(100,)",0.4471357962861778,b'SOLKTEK12AB018BE1A',171.40400000000002,"(912,)","(912,)",106.698,1,0.792,b'Walk Away',6323321,b'TRAATGM12903C9CD7C',2009,Rock
244,22050,29785,0.7804617487770407,0.5742747305168561,b'ARMQHX71187B9890D3',,"b'Atlanta, GA'",,b'bc5e2ad6-0a4a-4d90-b911-e9a7e6861727',"(8,)","(8,)",b'Mastodon',-1,"(32,)","(32,)","(32,)",b'2e81d69bfb798492f4f70ba694728a74',"(87,)","(87,)","(358,)","(358,)",0.0,233.58649,0.22899999999999998,0.0,2,0.604,-3.937,1,0.402,b'Call of the Mastodon',223563,"(11,)","(11,)","(860,)","(860,)","(860,)","(860,)","(860, 12)","(860,)","(860, 12)","(100,)",0.7841946159560662,b'SODYZIU12A8C13FBD9',233.58599999999998,"(1073,)","(1073,)",89.78,4,0.0,b'Shadows That Move',2442518,b'TRAATIU128F4291A84',2001,Metal
252,22050,1385,0.7179916954861141,0.4977114441406651,b'AR5J8XN1187B9B712E',,b'',,b'282c0a37-9b7f-4873-83e6-21bf00d9185d',"(0,)","(0,)",b'Extreme',-1,"(44,)","(44,)","(44,)",b'114e6174d31857bcd9e97dfa4fefb648',"(88,)","(88,)","(354,)","(354,)",0.0,181.55057,0.133,0.0,1,0.306,-9.334,1,0.369,b'Extreme',27997,"(7,)","(7,)","(551,)","(551,)","(551,)","(551,)","(551, 12)","(551,)","(551, 12)","(100,)",0.6217655825179751,b'SOEETVW12A6D4F93B8',173.761,"(708,)","(708,)",120.09700000000001,4,0.19399999999999998,"b""Teacher's Pet""",307389,b'TRAATPA128F146753C',0,Rock
254,22050,432178,0.6212135105125054,0.3742599400915251,b'ARE1N571187B98A47D',51.50632,b'London',-0.12714,b'c0ab7def-72c5-4774-8c38-3c61399fd0c3',"(0,)","(0,)",b'Prozak',33549,"(31,)","(31,)","(31,)",b'cb71fb1fa0a080d556ba8989019482fa',"(61,)","(61,)","(258,)","(258,)",0.0,173.24363,0.09,0.0,8,0.364,-6.021,1,0.433,b'Tales From The Sick',585535,"(5,)","(5,)","(677,)","(677,)","(677,)","(677,)","(677, 12)","(677,)","(677, 12)","(100,)",0.6068163271702843,b'SOQBQWN12AB0186782',161.414,"(776,)","(776,)",88.835,4,0.8540000000000001,b'Go To Hell',6493881,b'TRAATWQ12903CC5BA8',0,Rap
258,22050,23,0.8045235206697148,0.5864333787181634,b'AR6892W1187B9AC71B',,"b'London, England'",,b'847e8284-8582-4b0e-9c26-b042a4f49e57',"(7,)","(7,)",b'Placebo',1275,"(21,)","(21,)","(21,)",b'4ead042de8fe8cb57b2185bc7e3b494b',"(105,)","(105,)","(425,)","(425,)",0.0,241.52771,0.0,0.0,10,0.532,-7.255,0,0.523,b'Sleeping With Ghosts',314,"(9,)","(9,)","(1018,)","(1018,)","(1018,)","(1018,)","(1018, 12)","(1018,)","(1018, 12)","(100,)",0.8737024949104306,b'SODWXQV12A6310F10D',229.83700000000002,"(1700,)","(1700,)",108.264,4,0.902,b'English Summer Rain',3020,b'TRAAUEO128E0780CB9',2003,Rock
261,22050,38432,0.5883706534192409,0.4132378839245448,b'ARN5W1B1187B98BE10',,b'',,b'03586e0c-6a3f-4cb1-b039-2d4406f1a053',"(0,)","(0,)",b'Warrior King',-1,"(24,)","(24,)","(24,)",b'21ae75e2bd80a6843cd6325c714aa4cf',"(226,)","(226,)","(907,)","(907,)",0.0,224.28689,2.4090000000000003,0.0,10,0.693,-4.779,1,0.501,b'Virtuous Woman',146292,"(10,)","(10,)","(1006,)","(1006,)","(1006,)","(1006,)","(1006, 12)","(1006,)","(1006, 12)","(100,)",0.5375039041917102,b'SOXSUNF12A8C134195',217.623,"(907,)","(907,)",241.877,4,0.9470000000000001,b'Empress So Divine',1525925,b'TRAAUIH128F4254C9D',2002,Reggae
262,22050,291580,0.7111657865776896,0.4668269925271874,b'ARBJSO81187B9BA09B',,b'',,b'3f8a5e5b-c24b-4068-9f1c-afad8829e06b',"(4,)","(4,)",b'Soda Stereo',2146,"(10,)","(10,)","(10,)",b'b080a0665c514436252126391a5d11b2',"(127,)","(127,)","(513,)","(513,)",0.0,340.29669,0.374,0.0,7,0.40299999999999997,-11.356,1,0.196,b'De Musica Ligera',509726,"(16,)","(16,)","(1121,)","(1121,)","(1121,)","(1121,)","(1121, 12)","(1121,)","(1121, 12)","(100,)",0.5473248320344863,b'SOVRJYX12AB01844E1',327.39599999999996,"(2053,)","(2053,)",91.32799999999999,4,0.884,b'Terapia De Amor Intensiva',5644849,b'TRAAUKK128F933A680',1988,Rock
266,22050,7911,0.6264363817515622,0.3742711738564048,b'AR3PN3R1187FB4CEBD',18.015710000000002,"b'Kingston, Jamaica'",-76.79731,b'2027b08d-45b1-4fb5-aa6d-f6ccc4db78e5',"(1,)","(1,)",b'Horace Andy',8567,"(48,)","(48,)","(48,)",b'f9b5eb9a9f29e2d50a2d70677e5caebe',"(393,)","(393,)","(393,)","(393,)",0.0,234.44852999999998,0.374,0.0,10,0.166,-10.173,0,0.21100000000000002,b'Exclusively',206882,"(12,)","(12,)","(1151,)","(1151,)","(1151,)","(1151,)","(1151, 12)","(1151,)","(1151, 12)","(100,)",0.34580223396532944,b'SOAESJW12A8C137CC2',222.546,"(1179,)","(1179,)",102.055,1,0.0,b'Musical Episode',2243499,b'TRAAUSW128F426646E',2005,Reggae
270,22050,13447,0.6869889546292448,0.6066301517291853,b'ARX9YIP1187B98A656',,b'',,b'5ecc3f72-20a6-47a0-8dc5-fb0b3dadeea0',"(4,)","(4,)",b'RUN-DMC',1373,"(38,)","(38,)","(38,)",b'1aa712fcb21bf9e633d3b398996e1427',"(114,)","(114,)","(461,)","(461,)",0.0,234.65751,0.638,0.0,1,0.5720000000000001,-12.75,1,0.382,b'Run DMC',293884,"(9,)","(9,)","(877,)","(877,)","(877,)","(877,)","(877, 12)","(877,)","(877, 12)","(100,)",,b'SOTVEKK12A8C1392E1',217.28099999999998,"(923,)","(923,)",119.67,4,0.6859999999999999,b'Hard Times',3300188,b'TRAAVAH128F4284D7C',1984,Rap
272,22050,2090,0.6357570221000797,0.3794369722404727,b'AR0X3JJ1187FB3A9A7',,"b'McLellan, FL'",,b'c8d0d74b-80eb-4746-8cea-f5df78b4b90c',"(0,)","(0,)",b'Hank Locklin',16411,"(44,)","(44,)","(44,)",b'25671c16447aeb2d75a490ea870cbe96',"(140,)","(140,)","(422,)","(422,)",0.0,159.03302,0.318,0.0,9,0.703,-9.668,1,0.653,"b""Please Help Me I'm Fallin'""",692436,"(8,)","(8,)","(542,)","(542,)","(542,)","(542,)","(542, 12)","(542,)","(542, 12)","(100,)",0.0,b'SOCTSJA12AC9618325',150.065,"(422,)","(422,)",165.668,3,0.9279999999999999,b'Filipino Baby',7685615,b'TRAAVGB12903CFAA99',0,Country
